2024-04-09 06:22:59 epoch: 0, loss: nan
2024-04-09 06:24:04 epoch: 159, loss: nan
2024-04-09 06:24:04 epoch: 160, loss: nan
2024-04-09 06:24:05 epoch: 161, loss: nan
2024-04-09 06:24:05 epoch: 162, loss: nan
2024-04-09 06:24:06 epoch: 163, loss: nan
2024-04-09 06:24:06 epoch: 164, loss: nan
2024-04-09 06:24:06 epoch: 165, loss: nan
2024-04-09 06:24:07 epoch: 166, loss: nan
2024-04-09 06:24:07 epoch: 167, loss: nan
2024-04-09 06:24:08 epoch: 168, loss: nan
2024-04-09 06:24:08 epoch: 169, loss: nan
2024-04-09 06:24:08 epoch: 170, loss: nan
2024-04-09 06:24:09 epoch: 171, loss: nan
2024-04-09 06:24:09 epoch: 172, loss: nan
2024-04-09 06:24:10 epoch: 173, loss: nan
2024-04-09 06:24:10 epoch: 174, loss: nan
2024-04-09 06:24:10 epoch: 175, loss: nan
2024-04-09 06:24:11 epoch: 176, loss: nan
2024-04-09 06:24:11 epoch: 177, loss: nan
2024-04-09 06:24:12 epoch: 178, loss: nan
2024-04-09 06:24:12 epoch: 179, loss: nan
2024-04-09 06:24:12 epoch: 180, loss: nan
2024-04-09 06:24:13 epoch: 181, loss: nan
2024-04-09 06:24:13 epoch: 182, loss: nan
2024-04-09 06:24:14 epoch: 183, loss: nan
2024-04-09 06:24:14 epoch: 184, loss: nan
2024-04-09 06:24:14 epoch: 185, loss: nan
2024-04-09 06:24:15 epoch: 186, loss: nan
2024-04-09 06:24:15 epoch: 187, loss: nan
2024-04-09 06:24:16 epoch: 188, loss: nan
2024-04-09 06:24:16 epoch: 189, loss: nan
2024-04-09 06:24:16 epoch: 190, loss: nan
2024-04-09 06:24:17 epoch: 191, loss: nan
2024-04-09 06:24:17 epoch: 192, loss: nan
2024-04-09 06:24:18 epoch: 193, loss: nan
2024-04-09 06:24:18 epoch: 194, loss: nan
2024-04-09 06:24:19 epoch: 195, loss: nan
2024-04-09 06:24:19 epoch: 196, loss: nan
2024-04-09 06:24:19 epoch: 197, loss: nan
2024-04-09 06:24:20 epoch: 198, loss: nan
2024-04-09 06:24:20 epoch: 199, loss: nan
